su-802,50-R,sunstream,2021-03-10
pi-803,10-L,piccolo,2021-12-24
br-804,32-R,brioso,2021-10-27
pi-805,127-L,piccolo,2021-02-10
pi-806,100-R,piccolo,2021-06-26
br-807,127-L,brioso,2021-03-24
pi-808,112-R,piccolo,2021-11-29
br-809,1-L,brioso,2021-12-21
su-810,35-R,sunstream,2021-06-03
su-811,35-L,sunstream,2021-10-15
su-812,124-R,sunstream,2021-05-24
br-813,109-L,brioso,2021-04-23
su-814,55-R,sunstream,2021-06-16
br-815,33-L,brioso,2021-11-10
pi-816,97-R,piccolo,2021-02-09
br-817,84-L,brioso,2021-08-04
pi-818,100-R,piccolo,2021-03-28
br-819,94-L,brioso,2021-10-24
pi-820,60-R,piccolo,2021-07-18
br-821,120-L,brioso,2021-10-21
su-822,4-R,sunstream,2021-11-13
br-823,34-L,brioso,2021-11-05
su-824,50-R,sunstream,2021-07-14
pi-825,49-L,piccolo,2021-08-05
pi-826,107-R,piccolo,2021-10-07
br-827,80-L,brioso,2021-04-11
pi-828,98-R,piccolo,2021-08-21
pi-829,55-L,piccolo,2021-12-16
su-830,5-R,sunstream,2021-08-29
pi-831,4-L,piccolo,2021-05-08
br-832,90-R,brioso,2021-05-21
br-833,21-L,brioso,2021-09-24
pi-834,109-R,piccolo,2021-09-05
pi-835,30-L,piccolo,2021-12-01
br-836,23-R,brioso,2021-05-20
pi-837,1-L,piccolo,2021-01-22
br-838,98-R,brioso,2021-08-20
su-839,86-L,sunstream,2021-02-19
br-840,51-R,brioso,2021-07-24
pi-841,3-L,piccolo,2021-09-16
su-842,26-R,sunstream,2021-11-18
pi-843,22-L,piccolo,2021-01-27
su-844,54-R,sunstream,2021-03-26
br-845,30-L,brioso,2021-03-19
su-846,31-R,sunstream,2021-03-22
pi-847,29-L,piccolo,2021-01-22
su-848,94-R,sunstream,2021-11-25
br-849,129-L,brioso,2021-07-09
su-850,71-R,sunstream,2021-08-14
su-851,96-L,sunstream,2021-05-13
su-852,110-R,sunstream,2021-11-27
su-853,47-L,sunstream,2021-07-17
su-854,127-R,sunstream,2021-05-07
br-855,64-L,brioso,2021-04-30
su-856,106-R,sunstream,2021-07-19
br-857,67-L,brioso,2021-01-23
pi-858,7-R,piccolo,2021-02-25
pi-859,20-L,piccolo,2021-06-14
su-860,53-R,sunstream,2021-07-11
pi-861,69-L,piccolo,2021-03-29
su-862,5-R,sunstream,2021-12-03
br-863,7-L,brioso,2021-07-28
br-864,87-R,brioso,2021-05-31
br-865,35-L,brioso,2021-08-23
su-866,105-R,sunstream,2021-10-02
br-867,115-L,brioso,2021-10-09
br-868,14-R,brioso,2021-03-14
su-869,112-L,sunstream,2021-08-12
br-870,78-R,brioso,2021-11-26
su-871,14-L,sunstream,2021-09-23
br-872,91-R,brioso,2021-09-26
su-873,41-L,sunstream,2021-03-26
pi-874,22-R,piccolo,2021-11-29
br-875,127-L,brioso,2021-05-30
su-876,35-R,sunstream,2021-03-20
pi-877,85-L,piccolo,2021-02-09
br-878,47-R,brioso,2021-09-16
su-879,46-L,sunstream,2021-12-12
su-880,43-R,sunstream,2021-03-22
su-881,76-L,sunstream,2021-11-07
pi-882,116-R,piccolo,2021-02-19
pi-883,126-L,piccolo,2021-09-24
su-884,37-R,sunstream,2021-09-18
su-885,26-L,sunstream,2021-08-19
su-886,124-R,sunstream,2021-10-07
br-887,108-L,brioso,2021-07-15
pi-888,102-R,piccolo,2021-06-25
pi-889,13-L,piccolo,2021-08-08
su-890,119-R,sunstream,2021-06-18
pi-891,3-L,piccolo,2021-11-04
su-892,55-R,sunstream,2021-06-29
pi-893,51-L,piccolo,2021-07-18
pi-894,37-R,piccolo,2021-08-24
su-895,115-L,sunstream,2021-05-16
br-896,86-R,brioso,2021-09-29
su-897,45-L,sunstream,2021-04-20
su-898,32-R,sunstream,2021-04-19
su-899,79-L,sunstream,2021-12-14
br-900,69-R,brioso,2021-12-08
pi-901,40-L,piccolo,2021-11-10
br-902,64-R,brioso,2021-11-10
su-903,100-L,sunstream,2021-04-24
pi-904,47-R,piccolo,2021-09-25
pi-905,115-L,piccolo,2021-09-17
br-906,69-R,brioso,2021-12-25
su-907,14-L,sunstream,2021-08-02
su-908,86-R,sunstream,2021-11-07
su-909,42-L,sunstream,2021-10-30
su-910,55-R,sunstream,2021-09-16
pi-911,66-L,piccolo,2021-04-12
br-912,75-R,brioso,2021-04-05
br-913,74-L,brioso,2021-07-13
su-914,62-R,sunstream,2021-07-09
br-915,6-L,brioso,2021-01-21
su-916,69-R,sunstream,2021-10-21
br-917,110-L,brioso,2021-11-21
su-918,73-R,sunstream,2021-02-09
br-919,19-L,brioso,2021-01-05
pi-920,70-R,piccolo,2021-12-15
pi-921,25-L,piccolo,2021-04-25
su-922,77-R,sunstream,2021-07-25
pi-923,106-L,piccolo,2021-12-21
br-924,24-R,brioso,2021-09-12
su-925,50-L,sunstream,2021-04-23
br-926,30-R,brioso,2021-04-23
br-927,45-L,brioso,2021-09-25
br-928,116-R,brioso,2021-05-06
br-929,77-L,brioso,2021-10-10
pi-930,102-R,piccolo,2021-05-10
su-931,46-L,sunstream,2021-02-11
su-932,122-R,sunstream,2021-03-12
pi-933,43-L,piccolo,2021-02-28
su-934,116-R,sunstream,2021-07-02
br-935,54-L,brioso,2021-12-09
pi-936,36-R,piccolo,2021-03-09
br-937,98-L,brioso,2021-03-23
br-938,68-R,brioso,2021-06-17
pi-939,122-L,piccolo,2021-11-18
su-940,116-R,sunstream,2021-03-03
pi-941,105-L,piccolo,2021-06-04
pi-942,71-R,piccolo,2021-01-17
br-943,99-L,brioso,2021-01-29
br-944,46-R,brioso,2021-10-30
br-945,128-L,brioso,2021-09-28
br-946,95-R,brioso,2021-09-08
pi-947,82-L,piccolo,2021-02-28
su-948,44-R,sunstream,2021-01-18
br-949,76-L,brioso,2021-12-17
su-950,8-R,sunstream,2021-05-25
su-951,110-L,sunstream,2021-12-26
su-952,8-R,sunstream,2021-12-11
pi-953,17-L,piccolo,2021-09-09
br-954,57-R,brioso,2021-07-19
br-955,68-L,brioso,2021-05-04
su-956,70-R,sunstream,2021-03-01
su-957,80-L,sunstream,2021-01-17
br-958,29-R,brioso,2021-11-29
br-959,104-L,brioso,2021-08-04
su-960,100-R,sunstream,2021-12-19
su-961,41-L,sunstream,2021-05-13
br-962,55-R,brioso,2021-12-27
su-963,68-L,sunstream,2021-10-24
br-964,6-R,brioso,2021-03-08
pi-965,17-L,piccolo,2021-02-04
br-966,65-R,brioso,2021-04-10
br-967,66-L,brioso,2021-11-12
br-968,117-R,brioso,2021-04-05
pi-969,45-L,piccolo,2021-05-06
pi-970,122-R,piccolo,2021-12-28
br-971,78-L,brioso,2021-10-29
su-972,111-R,sunstream,2021-01-21
pi-973,18-L,piccolo,2021-01-15
br-974,69-R,brioso,2021-09-06
pi-975,33-L,piccolo,2021-11-03
pi-976,27-R,piccolo,2021-11-09
br-977,99-L,brioso,2021-06-22
br-978,64-R,brioso,2021-03-05
su-979,6-L,sunstream,2021-05-02
pi-980,84-R,piccolo,2021-08-23
pi-981,76-L,piccolo,2021-10-16
su-982,89-R,sunstream,2021-03-03
su-983,114-L,sunstream,2021-08-25
su-984,51-R,sunstream,2021-11-29
pi-985,3-L,piccolo,2021-09-06
pi-986,120-R,piccolo,2021-06-24
br-987,19-L,brioso,2021-06-15
pi-988,57-R,piccolo,2021-06-17
su-989,120-L,sunstream,2021-09-19
br-990,72-R,brioso,2021-11-29
su-991,66-L,sunstream,2021-12-02
su-992,84-R,sunstream,2021-10-20
pi-993,17-L,piccolo,2021-07-20
su-994,31-R,sunstream,2021-05-24
br-995,5-L,brioso,2021-06-02
pi-996,77-R,piccolo,2021-11-14
br-997,3-L,brioso,2021-10-08
su-998,27-R,sunstream,2021-05-03
su-999,29-L,sunstream,2021-05-28
su-1000,31-R,sunstream,2021-08-01
su-1001,20-L,sunstream,2021-03-20
pi-1002,5-R,piccolo,2021-05-02
br-1003,111-L,brioso,2021-10-08
pi-1004,33-R,piccolo,2021-12-21
pi-1005,127-L,piccolo,2021-08-13
pi-1006,122-R,piccolo,2021-01-14
br-1007,125-L,brioso,2021-07-21
pi-1008,19-R,piccolo,2021-04-07
br-1009,28-L,brioso,2021-01-10
su-1010,84-R,sunstream,2021-06-15
br-1011,8-L,brioso,2021-03-13
su-1012,108-R,sunstream,2021-08-13
br-1013,12-L,brioso,2021-11-18
su-1014,130-R,sunstream,2021-09-06
pi-1015,46-L,piccolo,2021-01-10
su-1016,91-R,sunstream,2021-03-17
br-1017,82-L,brioso,2021-11-17
br-1018,67-R,brioso,2021-09-24
su-1019,118-L,sunstream,2021-05-18
br-1020,8-R,brioso,2021-01-18
pi-1021,31-L,piccolo,2021-09-23
su-1022,25-R,sunstream,2021-04-01
pi-1023,80-L,piccolo,2021-01-11
pi-1024,75-R,piccolo,2021-01-27
pi-1025,56-L,piccolo,2021-10-23
su-1026,75-R,sunstream,2021-02-16
pi-1027,33-L,piccolo,2021-08-09
br-1028,56-R,brioso,2021-04-03
br-1029,120-L,brioso,2021-09-13
br-1030,81-R,brioso,2021-02-14
br-1031,21-L,brioso,2021-04-25
su-1032,19-R,sunstream,2021-05-02
pi-1033,84-L,piccolo,2021-11-22
pi-1034,83-R,piccolo,2021-07-08
su-1035,63-L,sunstream,2021-06-24
br-1036,4-R,brioso,2021-12-14
su-1037,26-L,sunstream,2021-06-07
pi-1038,60-R,piccolo,2021-04-09
br-1039,23-L,brioso,2021-10-31
br-1040,79-R,brioso,2021-02-21
br-1041,41-L,brioso,2021-09-06
su-1042,68-R,sunstream,2021-09-16
pi-1043,92-L,piccolo,2021-10-04
pi-1044,58-R,piccolo,2021-05-20
su-1045,1-L,sunstream,2021-06-16
br-1046,19-R,brioso,2021-07-12
su-1047,42-L,sunstream,2021-05-07
su-1048,60-R,sunstream,2021-08-19
br-1049,125-L,brioso,2021-05-30
br-1050,47-R,brioso,2021-12-11
br-1051,73-L,brioso,2021-07-20
pi-1052,121-R,piccolo,2021-05-04
pi-1053,58-L,piccolo,2021-03-09
pi-1054,110-R,piccolo,2021-09-02
pi-1055,52-L,piccolo,2021-06-15
su-1056,44-R,sunstream,2021-02-03
su-1057,103-L,sunstream,2021-12-28
pi-1058,119-R,piccolo,2021-05-10
pi-1059,5-L,piccolo,2021-06-13
br-1060,22-R,brioso,2021-08-18
pi-1061,119-L,piccolo,2021-04-05
su-1062,115-R,sunstream,2021-09-12
pi-1063,46-L,piccolo,2021-06-13
su-1064,81-R,sunstream,2021-10-14
pi-1065,49-L,piccolo,2021-06-16
pi-1066,12-R,piccolo,2021-04-25
su-1067,84-L,sunstream,2021-05-23
br-1068,57-R,brioso,2021-08-02
pi-1069,85-L,piccolo,2021-04-29
su-1070,91-R,sunstream,2021-05-08
pi-1071,13-L,piccolo,2021-04-29
pi-1072,73-R,piccolo,2021-05-04
su-1073,48-L,sunstream,2021-01-30
pi-1074,119-R,piccolo,2021-06-20
br-1075,82-L,brioso,2021-01-01
br-1076,44-R,brioso,2021-09-09
su-1077,92-L,sunstream,2021-07-16
pi-1078,76-R,piccolo,2021-03-22
br-1079,9-L,brioso,2021-05-05
su-1080,49-R,sunstream,2021-01-13
br-1081,28-L,brioso,2021-01-18
br-1082,15-R,brioso,2021-09-24
su-1083,59-L,sunstream,2021-06-06
pi-1084,121-R,piccolo,2021-04-22
su-1085,126-L,sunstream,2021-03-03
pi-1086,110-R,piccolo,2021-03-16
su-1087,84-L,sunstream,2021-03-25
su-1088,26-R,sunstream,2021-12-14
br-1089,85-L,brioso,2021-04-13
su-1090,79-R,sunstream,2021-10-23
br-1091,10-L,brioso,2021-11-20
br-1092,59-R,brioso,2021-08-25
br-1093,58-L,brioso,2021-05-03
br-1094,36-R,brioso,2021-01-09
su-1095,2-L,sunstream,2021-01-31
su-1096,85-R,sunstream,2021-06-17
su-1097,22-L,sunstream,2021-09-21
pi-1098,8-R,piccolo,2021-07-28
pi-1099,41-L,piccolo,2021-02-16
pi-1100,16-R,piccolo,2021-01-04
pi-1101,4-L,piccolo,2021-11-26
pi-1102,111-R,piccolo,2021-02-07
su-1103,124-L,sunstream,2021-12-07
su-1104,112-R,sunstream,2021-08-06
su-1105,123-L,sunstream,2021-11-28
br-1106,12-R,brioso,2021-11-02
pi-1107,116-L,piccolo,2021-01-29
br-1108,123-R,brioso,2021-06-02
br-1109,94-L,brioso,2021-01-23
pi-1110,45-R,piccolo,2021-02-10
su-1111,2-L,sunstream,2021-05-30
su-1112,94-R,sunstream,2021-06-22
su-1113,35-L,sunstream,2021-09-06
su-1114,114-R,sunstream,2021-04-08
su-1115,11-L,sunstream,2021-07-31
pi-1116,55-R,piccolo,2021-03-13
pi-1117,108-L,piccolo,2021-01-18
pi-1118,119-R,piccolo,2021-04-06
br-1119,110-L,brioso,2021-02-20
pi-1120,25-R,piccolo,2021-01-11
br-1121,128-L,brioso,2021-05-15
su-1122,31-R,sunstream,2021-12-01
su-1123,62-L,sunstream,2021-12-26
br-1124,21-R,brioso,2021-08-27
pi-1125,79-L,piccolo,2021-12-10
su-1126,63-R,sunstream,2021-09-21
su-1127,130-L,sunstream,2021-08-16
pi-1128,7-R,piccolo,2021-11-03
pi-1129,36-L,piccolo,2021-08-09
pi-1130,99-R,piccolo,2021-11-14
su-1131,90-L,sunstream,2021-09-28
br-1132,52-R,brioso,2021-05-13
su-1133,22-L,sunstream,2021-12-07
pi-1134,18-R,piccolo,2021-06-25
pi-1135,32-L,piccolo,2021-08-22
pi-1136,27-R,piccolo,2021-06-18
pi-1137,73-L,piccolo,2021-03-14
pi-1138,29-R,piccolo,2021-03-13
br-1139,17-L,brioso,2021-08-21
pi-1140,89-R,piccolo,2021-03-01
br-1141,15-L,brioso,2021-11-15
pi-1142,60-R,piccolo,2021-01-26
su-1143,69-L,sunstream,2021-10-13
br-1144,114-R,brioso,2021-10-24
pi-1145,65-L,piccolo,2021-07-12
su-1146,80-R,sunstream,2021-08-31
su-1147,56-L,sunstream,2021-04-14
br-1148,127-R,brioso,2021-07-05
su-1149,9-L,sunstream,2021-02-05
br-1150,107-R,brioso,2021-02-16
br-1151,36-L,brioso,2021-02-13
su-1152,35-R,sunstream,2021-03-31
su-1153,43-L,sunstream,2021-08-22
br-1154,123-R,brioso,2021-10-22
su-1155,89-L,sunstream,2021-04-08
pi-1156,49-R,piccolo,2021-06-06
pi-1157,118-L,piccolo,2021-11-01
pi-1158,104-R,piccolo,2021-12-24
su-1159,67-L,sunstream,2021-06-11
br-1160,126-R,brioso,2021-05-17
su-1161,69-L,sunstream,2021-04-11
su-1162,75-R,sunstream,2021-11-09
br-1163,7-L,brioso,2021-07-13
su-1164,33-R,sunstream,2021-12-19
br-1165,61-L,brioso,2021-07-14
su-1166,56-R,sunstream,2021-07-30
pi-1167,76-L,piccolo,2021-06-16
pi-1168,110-R,piccolo,2021-04-26
br-1169,69-L,brioso,2021-04-23
pi-1170,117-R,piccolo,2021-03-07
su-1171,20-L,sunstream,2021-08-18
su-1172,29-R,sunstream,2021-04-16
su-1173,129-L,sunstream,2021-09-28
br-1174,74-R,brioso,2021-02-24
br-1175,14-L,brioso,2021-04-04
pi-1176,104-R,piccolo,2021-03-08
pi-1177,58-L,piccolo,2021-12-10
su-1178,96-R,sunstream,2021-09-20
br-1179,66-L,brioso,2021-05-02
su-1180,53-R,sunstream,2021-09-12
su-1181,124-L,sunstream,2021-02-28
su-1182,12-R,sunstream,2021-05-26
su-1183,97-L,sunstream,2021-11-22
br-1184,91-R,brioso,2021-11-30
br-1185,87-L,brioso,2021-08-17
pi-1186,124-R,piccolo,2021-07-01
su-1187,3-L,sunstream,2021-03-22
su-1188,17-R,sunstream,2021-05-09
br-1189,80-L,brioso,2021-03-21
pi-1190,110-R,piccolo,2021-09-18
br-1191,81-L,brioso,2021-03-08
su-1192,44-R,sunstream,2021-01-03
br-1193,15-L,brioso,2021-04-08
br-1194,9-R,brioso,2021-04-10
pi-1195,58-L,piccolo,2021-05-16
su-1196,39-R,sunstream,2021-09-22
pi-1197,31-L,piccolo,2021-07-20
su-1198,61-R,sunstream,2021-05-26
br-1199,25-L,brioso,2021-08-07
su-1200,48-R,sunstream,2021-02-24
su-1201,107-L,sunstream,2021-06-12
pi-1202,48-R,piccolo,2021-02-12
pi-1203,125-L,piccolo,2021-05-24
br-1204,109-R,brioso,2021-07-02
pi-1205,32-L,piccolo,2021-10-17
pi-1206,95-R,piccolo,2021-04-11
br-1207,27-L,brioso,2021-11-07
br-1208,30-R,brioso,2021-01-25
pi-1209,11-L,piccolo,2021-06-03
su-1210,3-R,sunstream,2021-04-02
su-1211,10-L,sunstream,2021-12-05
br-1212,69-R,brioso,2021-05-07
su-1213,105-L,sunstream,2021-05-15
su-1214,21-R,sunstream,2021-07-22
pi-1215,7-L,piccolo,2021-11-10
br-1216,13-R,brioso,2021-12-16
br-1217,111-L,brioso,2021-07-15
br-1218,94-R,brioso,2021-02-26
pi-1219,42-L,piccolo,2021-04-06
su-1220,122-R,sunstream,2021-02-04
br-1221,70-L,brioso,2021-09-18
br-1222,16-R,brioso,2021-02-06
br-1223,50-L,brioso,2021-02-02
br-1224,105-R,brioso,2021-12-07
pi-1225,51-L,piccolo,2021-05-04
br-1226,33-R,brioso,2021-08-11
br-1227,102-L,brioso,2021-03-30
pi-1228,127-R,piccolo,2021-08-27
br-1229,7-L,brioso,2021-01-17
su-1230,54-R,sunstream,2021-04-07
pi-1231,38-L,piccolo,2021-10-24
su-1232,80-R,sunstream,2021-10-26
br-1233,66-L,brioso,2021-01-24
pi-1234,45-R,piccolo,2021-06-02
pi-1235,81-L,piccolo,2021-04-27
pi-1236,116-R,piccolo,2021-06-28
br-1237,83-L,brioso,2021-03-28
br-1238,104-R,brioso,2021-07-19
su-1239,58-L,sunstream,2021-06-02
su-1240,72-R,sunstream,2021-06-07
br-1241,61-L,brioso,2021-04-30
pi-1242,89-R,piccolo,2021-07-11
br-1243,4-L,brioso,2021-05-11
su-1244,53-R,sunstream,2021-05-23
su-1245,109-L,sunstream,2021-02-18
su-1246,20-R,sunstream,2021-05-04
su-1247,47-L,sunstream,2021-11-26
br-1248,118-R,brioso,2021-03-12
su-1249,111-L,sunstream,2021-10-21
br-1250,37-R,brioso,2021-08-26
pi-1251,120-L,piccolo,2021-08-25
br-1252,3-R,brioso,2021-11-21
br-1253,123-L,brioso,2021-03-07
su-1254,46-R,sunstream,2021-12-18
pi-1255,95-L,piccolo,2021-11-30
su-1256,60-R,sunstream,2021-01-24
su-1257,2-L,sunstream,2021-09-23
pi-1258,21-R,piccolo,2021-04-24
br-1259,117-L,brioso,2021-08-12
br-1260,83-R,brioso,2021-10-23
pi-1261,89-L,piccolo,2021-11-24
pi-1262,3-R,piccolo,2021-01-07
br-1263,102-L,brioso,2021-07-30
br-1264,68-R,brioso,2021-12-26
br-1265,128-L,brioso,2021-07-08
su-1266,110-R,sunstream,2021-02-24
su-1267,34-L,sunstream,2021-03-02
pi-1268,120-R,piccolo,2021-06-26
pi-1269,31-L,piccolo,2021-12-03
su-1270,125-R,sunstream,2021-11-10
br-1271,130-L,brioso,2021-06-13
br-1272,24-R,brioso,2021-07-03
pi-1273,30-L,piccolo,2021-02-06
pi-1274,56-R,piccolo,2021-12-23
br-1275,97-L,brioso,2021-02-20
br-1276,31-R,brioso,2021-02-27
pi-1277,97-L,piccolo,2021-11-21
su-1278,96-R,sunstream,2021-03-29
pi-1279,73-L,piccolo,2021-02-22
pi-1280,87-R,piccolo,2021-09-04
pi-1281,126-L,piccolo,2021-09-04
pi-1282,32-R,piccolo,2021-12-22
br-1283,105-L,brioso,2021-07-25
br-1284,120-R,brioso,2021-11-22
su-1285,13-L,sunstream,2021-06-27
br-1286,82-R,brioso,2021-06-08
su-1287,75-L,sunstream,2021-07-31
su-1288,92-R,sunstream,2021-08-01
br-1289,37-L,brioso,2021-01-24
pi-1290,90-R,piccolo,2021-06-13
su-1291,2-L,sunstream,2021-05-10
br-1292,7-R,brioso,2021-03-18
br-1293,58-L,brioso,2021-12-29
br-1294,7-R,brioso,2021-10-03
su-1295,45-L,sunstream,2021-02-19
br-1296,126-R,brioso,2021-07-17
pi-1297,19-L,piccolo,2021-04-24
su-1298,54-R,sunstream,2021-05-14
br-1299,108-L,brioso,2021-09-09
su-1300,20-R,sunstream,2021-12-22
br-1301,30-L,brioso,2021-07-08
br-1302,96-R,brioso,2021-09-16
su-1303,107-L,sunstream,2021-04-24
su-1304,13-R,sunstream,2021-12-11
pi-1305,4-L,piccolo,2021-11-15
su-1306,5-R,sunstream,2021-12-14
su-1307,46-L,sunstream,2021-09-05
br-1308,9-R,brioso,2021-08-10
br-1309,126-L,brioso,2021-05-25
pi-1310,24-R,piccolo,2021-10-27
su-1311,53-L,sunstream,2021-01-05
su-1312,128-R,sunstream,2021-05-04
pi-1313,96-L,piccolo,2021-10-01
br-1314,90-R,brioso,2021-12-10
su-1315,5-L,sunstream,2021-09-03
su-1316,87-R,sunstream,2021-04-11
br-1317,112-L,brioso,2021-12-28
br-1318,25-R,brioso,2021-06-19
br-1319,41-L,brioso,2021-02-09
pi-1320,97-R,piccolo,2021-02-23
br-1321,64-L,brioso,2021-04-01
su-1322,120-R,sunstream,2021-03-19
pi-1323,105-L,piccolo,2021-01-22
br-1324,69-R,brioso,2021-11-26
su-1325,46-L,sunstream,2021-04-16
su-1326,115-R,sunstream,2021-09-02
br-1327,51-L,brioso,2021-03-29
br-1328,39-R,brioso,2021-09-02
su-1329,117-L,sunstream,2021-09-16
pi-1330,74-R,piccolo,2021-07-16
su-1331,59-L,sunstream,2021-10-26
br-1332,28-R,brioso,2021-04-01
br-1333,79-L,brioso,2021-04-05
pi-1334,100-R,piccolo,2021-06-28
br-1335,62-L,brioso,2021-11-08
br-1336,2-R,brioso,2021-04-21
pi-1337,94-L,piccolo,2021-07-20
br-1338,74-R,brioso,2021-06-22
su-1339,85-L,sunstream,2021-11-27
pi-1340,28-R,piccolo,2021-06-28
br-1341,100-L,brioso,2021-09-12
br-1342,112-R,brioso,2021-03-09
br-1343,27-L,brioso,2021-12-30
pi-1344,4-R,piccolo,2021-08-18
br-1345,125-L,brioso,2021-08-16
br-1346,11-R,brioso,2021-01-16
pi-1347,76-L,piccolo,2021-05-22
br-1348,61-R,brioso,2021-06-28
su-1349,119-L,sunstream,2021-08-11
br-1350,8-R,brioso,2021-04-26
br-1351,42-L,brioso,2021-02-12
br-1352,117-R,brioso,2021-11-24
su-1353,60-L,sunstream,2021-03-05
pi-1354,105-R,piccolo,2021-10-21
pi-1355,4-L,piccolo,2021-08-30
br-1356,52-R,brioso,2021-05-02
pi-1357,45-L,piccolo,2021-12-12
pi-1358,49-R,piccolo,2021-11-17
su-1359,114-L,sunstream,2021-03-20
su-1360,8-R,sunstream,2021-03-17
br-1361,113-L,brioso,2021-03-23
su-1362,51-R,sunstream,2021-08-16
br-1363,82-L,brioso,2021-04-28
pi-1364,63-R,piccolo,2021-09-05
su-1365,130-L,sunstream,2021-02-16
pi-1366,42-R,piccolo,2021-12-04
pi-1367,59-L,piccolo,2021-02-06
pi-1368,41-R,piccolo,2021-01-02
pi-1369,91-L,piccolo,2021-06-11
br-1370,46-R,brioso,2021-12-07
su-1371,119-L,sunstream,2021-11-08
br-1372,119-R,brioso,2021-09-22
su-1373,13-L,sunstream,2021-04-22
br-1374,113-R,brioso,2021-05-21
pi-1375,22-L,piccolo,2021-02-14
su-1376,50-R,sunstream,2021-03-04
su-1377,44-L,sunstream,2021-01-16
pi-1378,9-R,piccolo,2021-01-01
su-1379,88-L,sunstream,2021-07-14
br-1380,7-R,brioso,2021-08-05
br-1381,22-L,brioso,2021-02-01
br-1382,12-R,brioso,2021-06-06
br-1383,1-L,brioso,2021-07-13
su-1384,66-R,sunstream,2021-06-15
su-1385,83-L,sunstream,2021-11-08
su-1386,40-R,sunstream,2021-06-26
su-1387,121-L,sunstream,2021-06-27
su-1388,103-R,sunstream,2021-10-22
pi-1389,18-L,piccolo,2021-11-30
pi-1390,86-R,piccolo,2021-06-23
pi-1391,113-L,piccolo,2021-10-22
br-1392,13-R,brioso,2021-01-01
br-1393,3-L,brioso,2021-04-09
br-1394,88-R,brioso,2021-05-19
br-1395,122-L,brioso,2021-12-03
br-1396,110-R,brioso,2021-05-31
su-1397,9-L,sunstream,2021-05-23
pi-1398,61-R,piccolo,2021-10-09
br-1399,58-L,brioso,2021-06-17
su-1400,8-R,sunstream,2021-06-27
br-1401,113-L,brioso,2021-09-02
pi-1402,4-R,piccolo,2021-11-25
su-1403,125-L,sunstream,2021-06-30
su-1404,10-R,sunstream,2021-11-26
br-1405,105-L,brioso,2021-01-04
br-1406,124-R,brioso,2021-05-05
br-1407,107-L,brioso,2021-02-07
br-1408,38-R,brioso,2021-06-16
br-1409,85-L,brioso,2021-08-31
su-1410,66-R,sunstream,2021-01-06
br-1411,113-L,brioso,2021-09-20
br-1412,82-R,brioso,2021-07-15
su-1413,84-L,sunstream,2021-04-25
pi-1414,68-R,piccolo,2021-07-31
su-1415,44-L,sunstream,2021-11-29
su-1416,4-R,sunstream,2021-07-17
su-1417,63-L,sunstream,2021-03-27
br-1418,39-R,brioso,2021-04-07
br-1419,111-L,brioso,2021-05-22
su-1420,45-R,sunstream,2021-04-29
br-1421,59-L,brioso,2021-02-10
pi-1422,18-R,piccolo,2021-05-22
pi-1423,27-L,piccolo,2021-01-14
br-1424,117-R,brioso,2021-08-03
br-1425,107-L,brioso,2021-08-21
pi-1426,65-R,piccolo,2021-10-03
br-1427,114-L,brioso,2021-05-14
su-1428,75-R,sunstream,2021-09-01
br-1429,128-L,brioso,2021-10-08
br-1430,93-R,brioso,2021-10-07
br-1431,97-L,brioso,2021-03-11
su-1432,122-R,sunstream,2021-08-08
br-1433,98-L,brioso,2021-04-30
pi-1434,21-R,piccolo,2021-05-04
su-1435,106-L,sunstream,2021-04-11
pi-1436,60-R,piccolo,2021-11-11
su-1437,46-L,sunstream,2021-12-24
su-1438,16-R,sunstream,2021-01-16
su-1439,39-L,sunstream,2021-03-10
su-1440,37-R,sunstream,2021-09-07
pi-1441,91-L,piccolo,2021-11-27
br-1442,87-R,brioso,2021-01-28
pi-1443,43-L,piccolo,2021-12-31
su-1444,24-R,sunstream,2021-01-08
pi-1445,83-L,piccolo,2021-07-10
pi-1446,29-R,piccolo,2021-01-19
su-1447,124-L,sunstream,2021-12-14
su-1448,22-R,sunstream,2021-04-15
su-1449,36-L,sunstream,2021-06-15
su-1450,124-R,sunstream,2021-05-27
pi-1451,119-L,piccolo,2021-01-25
br-1452,108-R,brioso,2021-02-08
su-1453,14-L,sunstream,2021-03-20
su-1454,111-R,sunstream,2021-04-24
pi-1455,58-L,piccolo,2021-08-04
br-1456,4-R,brioso,2021-08-04
br-1457,33-L,brioso,2021-11-16
pi-1458,94-R,piccolo,2021-05-08
br-1459,24-L,brioso,2021-01-08
su-1460,24-R,sunstream,2021-03-20
pi-1461,94-L,piccolo,2021-02-08
pi-1462,23-R,piccolo,2021-07-13
pi-1463,125-L,piccolo,2021-03-23
br-1464,60-R,brioso,2021-02-11
su-1465,42-L,sunstream,2021-11-20
pi-1466,108-R,piccolo,2021-10-27
su-1467,10-L,sunstream,2021-10-19
pi-1468,41-R,piccolo,2021-10-29
pi-1469,52-L,piccolo,2021-10-19
br-1470,92-R,brioso,2021-01-08
