773,su-9609,74,20,55.6,1.28
774,su-9678,74,12,69.97,1.03
775,su-960,75,29,38.23,1.38
776,su-9592,75,18,49.54,1.18
777,su-9610,74,30,68.03,1.14
778,su-9653,75,17,27.79,1.04
779,su-9491,75,28,35.33,1.57
780,su-9547,75,19,65.57,1.05
781,su-9648,74,19,6.65,1.58
782,su-957,75,19,46.97,1.22
783,su-9492,75,6,63.97,1.11
784,su-9558,75,14,12.64,1.15
785,su-9570,74,11,15.97,1.57
786,su-9657,74,12,34.56,1.36
787,su-9664,75,4,86.6,1.3
788,su-9588,141,4,41.58,1.2
789,su-9628,75,18,62.34,1.53
790,su-9496,75,6,20.82,1.46
791,su-957,74,27,17.83,1.25
792,su-9496,141,17,89.58,1.21
793,su-9572,141,4,54.84,1.27
794,su-960,74,4,10.55,1.42
795,su-9610,75,21,22.12,1.35
796,su-950,74,24,88.94,1.02
797,su-9641,141,3,70.97,1.34
798,su-9618,141,12,20.23,1.21
799,su-9669,74,28,39.2,1.24
800,su-9618,75,23,5.61,1.32
801,su-9615,75,25,4.79,1.52
802,su-957,75,26,57.5,1.12
803,su-9672,141,6,7.65,1.54
804,su-9514,74,17,17.66,1.06
805,su-9543,75,29,72.99,1.29
806,su-9664,74,11,67.23,1.28
807,su-9609,74,13,9.86,1.01
808,su-9492,74,21,47.09,1.58
809,su-9662,75,23,6.98,1.04
810,su-9670,141,9,40.47,1.13
811,su-9547,74,22,78.55,1.2
812,su-9572,75,30,21.94,1.54
813,su-9662,141,8,4.52,1.17
814,su-9501,74,16,4.66,1.29
815,su-9501,74,29,57.71,1.53
816,su-9613,74,22,32.24,1.3
817,su-9592,75,24,22.25,1.52
818,su-961,141,23,34.26,1.34
819,su-9621,75,4,63.95,1.0
820,su-9496,141,25,81.63,1.35
821,su-9592,74,29,32.12,1.1
822,su-9577,74,7,64.5,1.16
823,su-951,75,7,92.79,1.12
824,su-9628,141,27,69.36,1.12
825,su-9547,75,8,16.19,1.43
826,su-9505,141,3,30.14,1.18
827,su-9641,74,13,91.2,1.57
828,su-9670,75,6,76.41,1.3
829,su-9514,75,12,81.17,1.37
830,su-9680,74,27,53.43,1.23
831,su-9669,74,25,88.02,1.41
832,su-9515,75,3,35.01,1.19
833,su-9530,74,18,28.71,1.35
834,su-950,74,12,87.4,1.51
835,su-9547,75,15,76.57,1.34
836,su-9648,75,28,22.86,1.13
837,su-9497,74,5,45.41,1.5
838,su-9592,75,26,67.09,1.23
839,su-9537,75,15,27.11,1.59
840,su-9547,74,17,60.3,1.02
841,su-9577,74,24,55.04,1.51
842,su-9562,75,29,16.1,1.56
843,su-9537,141,8,38.03,1.3
844,su-9678,74,25,1.95,1.48
845,su-9496,75,26,98.81,1.45
846,su-9637,141,12,93.35,1.36
847,su-952,74,28,40.09,1.4
848,su-961,141,20,47.62,1.55
849,su-9662,141,9,34.4,1.1
850,su-951,141,13,41.71,1.34
851,su-9514,75,27,41.18,1.58
852,su-9572,141,11,93.59,1.21
853,su-9595,74,11,62.38,1.46
854,su-9491,74,19,26.14,1.1
855,su-9497,141,20,32.23,1.22
856,su-9570,141,8,12.75,1.34
857,su-9489,141,15,35.37,1.33
858,su-9637,74,25,74.51,1.22
859,su-9610,75,11,95.19,1.2
860,su-951,141,14,50.73,1.49
861,su-9507,74,4,2.08,1.45
862,su-9481,75,16,19.27,1.26
863,su-9680,74,7,48.82,1.3
864,su-9497,75,4,32.57,1.2
865,su-9491,141,10,62.29,1.37
866,su-9592,75,28,84.01,1.57
867,su-9664,75,18,12.63,1.5
868,su-9678,74,29,16.5,1.31
869,su-9543,74,20,1.65,1.54
870,su-9491,74,13,35.76,1.31
871,su-9610,74,25,56.73,1.12
872,su-9514,74,30,2.62,1.54
873,su-9489,141,19,42.58,1.01
874,su-9505,141,8,20.24,1.56
875,su-9547,75,24,56.33,1.44
876,su-9529,75,30,3.44,1.2
877,su-9547,74,15,7.36,1.24
878,su-9666,74,5,55.75,1.11
879,su-9641,74,12,77.6,1.38
880,su-9577,74,12,24.98,1.25
881,su-9547,74,15,9.46,1.08
882,su-9664,141,3,44.96,1.51
883,su-9641,75,3,85.47,1.21
884,su-9543,74,24,82.25,1.07
885,su-9637,141,8,3.03,1.45
886,su-9603,75,12,90.68,1.04
887,su-9676,74,7,24.34,1.01
888,su-9648,141,22,24.47,1.01
889,su-9653,74,22,94.83,1.4
890,su-956,75,5,43.85,1.1
891,su-9672,74,18,96.54,1.41
892,su-9641,74,4,91.83,1.14
893,su-9678,74,27,8.75,1.43
894,su-9588,74,15,29.07,1.01
895,su-9609,74,19,41.1,1.26
896,su-9666,75,11,32.49,1.56
897,su-9616,141,26,2.28,1.09
898,su-9537,74,14,25.55,1.48
899,su-9603,141,9,23.58,1.06
900,su-9610,75,11,59.07,1.11
901,su-9653,141,15,47.82,1.45
902,su-9543,74,17,9.43,1.33
903,su-9599,75,15,62.7,1.12
904,su-9657,74,18,91.39,1.32
905,su-9595,141,4,98.68,1.6
906,su-9599,74,12,88.76,1.08
907,su-9595,141,23,80.66,1.15
908,su-9614,141,20,93.66,1.56
909,su-9562,141,26,21.66,1.33
910,su-956,75,6,53.56,1.19
911,su-9581,74,20,98.3,1.46
912,su-9657,141,23,44.01,1.42
913,su-9680,141,27,33.19,1.25
914,su-9657,141,17,7.79,1.38
915,su-951,141,21,46.78,1.15
916,su-9492,74,8,55.12,1.09
917,su-956,141,3,31.33,1.49
918,su-9603,75,18,61.14,1.54
919,su-9676,141,22,7.28,1.1
920,su-9496,75,24,66.47,1.25
921,su-960,74,30,32.45,1.13
922,su-9501,74,27,69.08,1.47
923,su-9653,141,21,41.61,1.31
924,su-9592,141,14,63.87,1.58
925,su-956,75,16,43.15,1.19
926,su-956,141,30,23.11,1.2
927,su-9530,74,24,66.63,1.23
928,su-9496,141,3,24.68,1.02
929,su-9618,141,23,20.9,1.4
930,su-9507,141,14,95.01,1.21
931,su-951,75,24,60.93,1.39
932,su-9537,75,15,5.05,1.43
933,su-9616,141,14,61.63,1.05
934,su-9543,75,25,45.36,1.44
935,su-9649,75,25,39.13,1.14
936,su-9547,74,10,30.34,1.12
937,su-9563,141,26,8.05,1.54
938,su-9603,141,27,71.96,1.56
939,su-9649,74,10,14.01,1.37
940,su-9551,75,6,82.77,1.37
941,su-9501,141,29,58.06,1.14
942,su-9616,75,13,34.34,1.11
943,su-9678,141,18,48.43,1.27
944,su-9489,75,14,27.55,1.54
945,su-9507,141,22,70.61,1.12
946,su-9676,75,20,7.14,1.11
947,su-9530,141,25,36.09,1.26
948,su-9537,74,29,91.97,1.5
949,su-9501,141,20,9.2,1.25
950,su-9529,75,12,79.78,1.03
951,su-957,75,28,81.35,1.31
952,su-9609,141,19,93.68,1.03
953,su-9680,141,10,36.36,1.11
954,su-9682,74,19,87.66,1.3
955,su-9603,75,24,43.09,1.04
956,su-9678,75,26,91.4,1.44
957,su-9613,141,15,58.88,1.28
958,su-9657,74,13,81.03,1.22
959,su-9680,75,16,46.96,1.29
960,su-9676,141,20,74.9,1.41
961,su-9609,75,13,94.63,1.09
962,su-9530,141,4,81.77,1.5
963,su-963,75,20,3.61,1.44
964,su-963,75,7,86.06,1.17
965,su-9682,74,27,28.75,1.05
966,su-9588,74,7,85.54,1.34
967,su-9489,141,9,1.38,1.21
968,su-9558,75,7,10.35,1.2
969,su-9537,141,11,74.17,1.55
970,su-9491,74,14,93.56,1.04
971,su-9680,74,18,46.53,1.16
972,su-952,141,19,87.23,1.39
973,su-9609,74,25,50.78,1.37
974,su-9581,141,7,85.87,1.37
975,su-9515,74,18,92.6,1.16
976,su-9530,74,30,97.21,1.22
977,su-9507,75,26,73.48,1.2
978,su-9492,75,19,70.63,1.31
979,su-9581,74,24,54.54,1.12
980,su-9682,75,25,23.27,1.16
981,su-9621,141,25,35.78,1.09
982,su-9497,75,5,78.28,1.14
983,su-9529,141,4,14.99,1.38
984,su-9581,74,27,45.93,1.02
985,su-957,75,7,15.04,1.21
986,su-9637,74,21,74.71,1.11
987,su-9529,141,22,68.19,1.19
988,su-9670,75,19,4.93,1.51
989,su-963,74,25,2.88,1.19
990,su-961,141,29,7.41,1.4
991,su-952,75,19,31.81,1.31
992,su-9669,75,10,93.16,1.48
993,su-9681,75,27,71.58,1.16
994,su-963,75,30,14.39,1.28
995,su-9637,141,30,85.0,1.15
996,su-9610,141,5,49.13,1.1
997,su-9681,141,20,39.08,1.57
998,su-9515,74,19,70.11,1.52
999,su-9558,141,30,62.8,1.57
1000,su-9505,75,3,99.85,1.35
1001,su-951,75,3,78.99,1.03
1002,su-956,75,8,22.05,1.13
1003,su-9637,141,23,60.58,1.49
1004,su-963,74,7,40.47,1.29
1005,su-9676,74,4,98.4,1.38
1006,su-9610,75,4,52.82,1.49
1007,su-9592,75,3,40.24,1.18
1008,su-9670,74,18,79.13,1.54
1009,su-9594,141,23,31.49,1.29
1010,su-9484,75,11,14.98,1.03
1011,su-9676,74,6,6.06,1.55
1012,su-9496,75,20,57.79,1.15
1013,su-9614,141,28,2.21,1.47
1014,su-9501,75,15,71.53,1.59
1015,su-9682,75,29,5.37,1.3
1016,su-9592,74,17,42.51,1.56
1017,su-9678,74,7,94.92,1.16
1018,su-9558,74,4,44.1,1.05
1019,su-9599,141,16,57.68,1.3
1020,su-9515,75,23,63.33,1.42
1021,su-9599,141,23,43.91,1.48
1022,su-9563,74,24,50.56,1.35
1023,su-9609,74,24,14.7,1.09
1024,su-950,74,12,37.04,1.4
1025,su-9676,74,13,93.19,1.17
1026,su-960,75,12,59.15,1.18
1027,su-9628,74,30,8.14,1.09
1028,su-9497,141,12,5.3,1.39
1029,su-9570,141,21,71.68,1.31
1030,su-9529,74,30,30.02,1.26
1031,su-9489,74,24,8.52,1.59
1032,su-9497,75,14,27.68,1.32
1033,su-9637,75,9,71.19,1.15
1034,su-9501,75,16,39.96,1.37
1035,su-9507,74,25,96.82,1.58
1036,su-9529,74,3,65.68,1.47
1037,su-9628,75,19,74.71,1.36
1038,su-9621,75,5,48.5,1.11
1039,su-9481,75,20,59.89,1.48
1040,su-9484,141,5,5.25,1.16
1041,su-9648,75,18,60.23,1.17
1042,su-9592,74,8,94.19,1.34
1043,su-9572,74,16,98.61,1.46
1044,su-9491,75,19,24.32,1.3
1045,su-9558,75,30,79.14,1.05
1046,su-9492,75,22,20.44,1.02
1047,su-9682,75,16,15.36,1.45
1048,su-963,75,14,49.55,1.2
1049,su-9547,141,25,33.71,1.48
1050,su-9551,141,3,48.43,1.38
1051,su-9628,141,22,25.75,1.26
1052,su-9572,75,21,71.87,1.34
1053,su-963,141,6,87.53,1.28
1054,su-9588,74,29,90.71,1.38
1055,su-9572,141,25,49.05,1.1
1056,su-9653,141,25,18.38,1.34
1057,su-9484,75,22,62.13,1.23
1058,su-9682,74,11,16.69,1.46
1059,su-9551,75,8,9.35,1.46
1060,su-9481,75,22,45.44,1.3
1061,su-963,75,28,41.18,1.02
1062,su-963,75,14,35.06,1.34
1063,su-9613,75,14,45.56,1.45
1064,su-9563,75,11,15.38,1.49
1065,su-951,75,29,63.38,1.12
1066,su-9595,74,26,43.32,1.07
1067,su-9657,141,13,49.54,1.24
1068,su-9614,74,12,35.04,1.55
1069,su-9621,75,19,19.6,1.13
1070,su-9614,74,17,77.23,1.07
1071,su-9491,141,5,43.99,1.1
1072,su-9682,141,7,48.3,1.56
1073,su-9616,74,20,77.48,1.37
1074,su-9572,74,27,66.71,1.16
1075,su-9529,75,5,71.27,1.34
1076,su-9543,74,14,35.41,1.25
1077,su-9653,74,22,54.18,1.32
1078,su-9588,74,10,24.68,1.52
1079,su-9676,75,6,80.82,1.26
1080,su-9653,75,23,19.43,1.41
1081,su-9581,74,19,65.99,1.02
1082,su-9637,141,22,84.05,1.52
1083,su-9672,75,30,41.6,1.58
1084,su-952,75,7,48.97,1.3
1085,su-9543,75,6,42.04,1.51
1086,su-9496,75,18,27.15,1.42
1087,su-9492,74,28,92.72,1.33
1088,su-960,141,10,44.61,1.6
1089,su-9681,74,19,91.36,1.24
1090,su-9621,75,10,87.01,1.54
1091,su-9610,75,13,87.92,1.23
1092,su-9670,74,7,92.79,1.13
1093,su-9595,74,20,88.4,1.12
1094,su-9581,75,7,84.73,1.44
1095,su-9637,74,19,68.64,1.54
1096,su-9657,141,24,23.32,1.36
1097,su-9505,75,21,87.29,1.26
1098,su-956,75,21,41.96,1.12
1099,su-9603,141,11,65.02,1.45
1100,su-9641,74,13,82.39,1.44
1101,su-9672,74,11,69.71,1.56
1102,su-9543,74,10,93.22,1.29
1103,su-9613,74,26,68.92,1.55
1104,su-9514,75,5,82.98,1.12
1105,su-9666,141,20,63.14,1.58
1106,su-9537,141,20,82.29,1.02
1107,su-9514,141,7,82.67,1.25
1108,su-9670,75,27,54.37,1.3
1109,su-963,74,3,58.94,1.44
1110,su-9649,74,20,1.66,1.04
1111,su-9672,141,9,47.44,1.37
1112,su-9649,75,30,87.84,1.55
1113,su-9492,141,26,30.78,1.03
1114,su-9637,141,21,44.74,1.25
1115,su-9628,75,25,15.75,1.59
1116,su-9558,74,5,11.77,1.14
1117,su-9666,74,29,74.36,1.33
1118,su-9551,75,22,84.48,1.14
1119,su-9649,141,23,74.42,1.26
1120,su-9681,75,21,37.12,1.26
1121,su-9513,74,10,77.15,1.59
1122,su-9515,141,18,54.91,1.44
1123,su-9616,75,4,35.08,1.14
1124,su-9648,75,9,84.08,1.52
1125,su-9595,141,22,83.61,1.32
1126,su-9678,74,4,82.07,1.03
1127,su-961,74,22,74.48,1.18
1128,su-9543,74,27,53.72,1.43
1129,su-9678,141,30,48.01,1.03
1130,su-950,141,19,27.04,1.48
1131,su-9681,141,28,99.95,1.17
1132,su-9682,75,9,12.47,1.21
1133,su-9529,75,15,95.43,1.14
1134,su-9637,75,8,60.14,1.45
1135,su-9618,74,3,64.48,1.16
1136,su-9481,141,30,23.66,1.49
1137,su-9615,74,5,93.25,1.1
1138,su-9513,75,18,37.2,1.06
1139,su-9547,75,8,29.62,1.14
1140,su-9543,141,3,68.85,1.57
1141,su-9530,75,5,41.33,1.29
1142,su-9637,74,18,58.19,1.52
1143,su-9649,141,17,62.26,1.4
1144,su-957,74,20,27.72,1.04
1145,su-9618,141,6,21.24,1.58
1146,su-9572,141,17,25.81,1.53
1147,su-9507,141,21,94.75,1.3
1148,su-9599,141,3,33.82,1.56
1149,su-9672,74,8,94.21,1.53
1150,su-9666,74,29,28.15,1.43
1151,su-9529,75,13,62.29,1.48
1152,su-9481,75,5,73.82,1.4
1153,su-9572,141,5,54.37,1.36
1154,su-9609,74,12,5.85,1.12
1155,su-9484,75,16,41.95,1.01
1156,su-9662,141,25,54.19,1.47
1157,su-9678,75,4,4.69,1.14
1158,su-9615,75,4,11.77,1.16
1159,su-9551,141,4,15.52,1.16
1160,su-9572,74,4,37.79,1.35
1161,su-9628,74,25,42.05,1.54
1162,su-9572,141,19,6.82,1.44
1163,su-9670,141,19,41.85,1.28
1164,su-9666,141,20,34.22,1.32
1165,su-9621,75,15,20.79,1.4
1166,su-9599,74,25,26.62,1.08
1167,su-9583,74,27,79.76,1.09
1168,su-9666,75,18,69.59,1.13
1169,su-9505,75,22,91.46,1.32
1170,su-9583,141,29,20.57,1.07
1171,su-9599,74,26,72.38,1.31
1172,su-9537,75,5,28.97,1.35
1173,su-9621,75,15,20.37,1.28
1174,su-9594,141,7,92.54,1.48
1175,su-9583,75,17,72.12,1.08
1176,su-9592,75,29,41.02,1.08
1177,su-963,74,22,64.27,1.32
1178,su-9613,75,7,96.71,1.01
1179,su-9513,141,28,39.95,1.11
1180,su-9670,74,24,18.97,1.02
1181,su-9666,75,12,66.73,1.11
1182,su-9682,74,9,20.56,1.29
1183,su-9581,141,19,74.54,1.48
1184,su-9551,141,23,91.99,1.29
1185,su-9681,74,23,79.7,1.31
1186,su-9618,74,19,50.7,1.53
1187,su-961,74,18,28.54,1.58
1188,su-9513,74,18,1.81,1.5
1189,su-9662,75,28,40.67,1.15
1190,su-9514,141,23,6.1,1.51
1191,su-9497,75,24,39.7,1.57
1192,su-9681,141,11,80.13,1.29
1193,su-9507,75,24,60.36,1.02
1194,su-951,75,5,19.02,1.16
1195,su-9681,74,12,80.69,1.58
1196,su-9515,75,25,87.92,1.17
1197,su-9595,74,17,12.44,1.05
1198,su-9613,141,6,95.34,1.04
1199,su-9583,141,15,17.22,1.49
1200,su-952,74,15,95.51,1.27
1201,su-9680,74,9,33.41,1.33
1202,su-9609,141,11,58.95,1.51
1203,su-9496,75,22,76.61,1.43
1204,su-9653,141,28,26.64,1.27
1205,su-9515,75,15,15.53,1.18
1206,su-9481,75,28,20.18,1.09
1207,su-963,75,7,77.94,1.27
1208,su-9678,141,9,24.72,1.1
1209,su-9610,75,6,49.3,1.18
1210,su-9615,74,19,51.39,1.54
1211,su-9621,141,5,36.52,1.42
1212,su-9583,75,16,30.56,1.18
1213,su-951,75,14,74.32,1.52
1214,su-9588,141,5,74.7,1.12
1215,su-9616,75,14,5.81,1.07
1216,su-9481,141,22,20.43,1.16
1217,su-9530,74,4,36.52,1.34
1218,su-9648,75,7,77.22,1.58
1219,su-9551,75,5,95.96,1.15
1220,su-9610,75,6,6.24,1.39
1221,su-9641,141,6,29.51,1.29
1222,su-9481,74,10,67.34,1.33
1223,su-9616,74,10,61.21,1.29
1224,su-951,141,17,1.14,1.1
1225,su-9594,74,10,19.26,1.11
1226,su-9594,141,24,50.34,1.23
1227,su-950,141,16,92.52,1.38
1228,su-9551,141,26,29.87,1.12
1229,su-9514,74,27,47.78,1.29
1230,su-9657,75,30,77.4,1.21
1231,su-9530,75,28,94.37,1.13
1232,su-9505,141,12,30.06,1.43
1233,su-9681,141,17,96.78,1.15
1234,su-9618,75,22,64.1,1.32
1235,su-9562,74,20,47.31,1.42
1236,su-9614,74,3,48.57,1.47
1237,su-9662,75,13,58.86,1.24
1238,su-9491,75,24,24.92,1.17
1239,su-9497,74,13,33.82,1.47
1240,su-952,74,4,80.98,1.1
1241,su-9501,141,10,54.61,1.53
1242,su-9653,141,28,94.44,1.53
1243,su-9681,141,17,4.42,1.45
1244,su-9562,74,25,57.13,1.38
1245,su-9664,141,13,98.98,1.27
1246,su-9588,141,4,34.26,1.52
1247,su-9615,75,4,84.18,1.57
1248,su-952,74,9,74.78,1.21
1249,su-9614,141,15,32.05,1.3
1250,su-957,141,6,40.73,1.15
1251,su-9603,141,19,22.49,1.21
1252,su-961,75,25,42.59,1.01
1253,su-9594,74,21,76.9,1.08
1254,su-9681,141,22,79.28,1.05
1255,su-9484,74,5,29.45,1.08
1256,su-9507,141,7,21.0,1.22
1257,su-9682,141,28,69.29,1.54
1258,su-9505,75,15,14.2,1.46
1259,su-9515,74,21,32.93,1.38
1260,su-9484,74,19,21.79,1.55
1261,su-951,75,27,72.33,1.36
1262,su-9583,75,13,55.84,1.44
1263,su-9489,75,27,64.58,1.01
1264,su-9653,141,30,58.69,1.52
1265,su-9489,141,28,17.8,1.33
1266,su-9609,75,24,80.77,1.03
1267,su-957,141,6,69.42,1.07
1268,su-9615,141,7,6.08,1.23
1269,su-9614,141,30,46.03,1.13
1270,su-9489,75,26,44.05,1.26
1271,su-9680,75,22,32.42,1.16
1272,su-9618,74,27,79.27,1.19
1273,su-9609,141,5,37.83,1.11
1274,su-9563,75,5,52.19,1.54
1275,su-9496,74,26,27.97,1.59
1276,su-9491,74,11,28.85,1.16
1277,su-9496,141,5,74.49,1.22
1278,su-9657,141,30,34.05,1.38
1279,su-9588,141,27,88.86,1.48
1280,su-957,74,22,93.43,1.14
1281,su-9530,141,29,1.3,1.36
1282,su-9610,141,25,9.76,1.45
1283,su-9562,141,15,20.5,1.04
1284,su-9484,75,25,40.66,1.12
1285,su-9616,75,30,22.81,1.49
1286,su-9577,75,10,28.85,1.43
1287,su-9497,141,4,36.2,1.02
1288,su-9489,75,6,74.45,1.45
1289,su-9496,75,10,95.13,1.58
1290,su-9657,74,28,82.71,1.01
1291,su-9610,141,9,95.8,1.11
1292,su-9489,75,23,86.02,1.18
1293,su-951,74,9,63.43,1.51
1294,su-9537,75,10,25.55,1.1
1295,su-952,75,23,89.34,1.07
1296,su-9558,74,26,20.24,1.26
1297,su-9505,141,5,97.47,1.19
1298,su-960,75,28,70.32,1.48
1299,su-9666,74,25,56.73,1.02
1300,su-9507,75,10,28.45,1.14
1301,su-9676,74,11,88.12,1.46
1302,su-956,141,18,64.37,1.06
1303,su-9562,74,3,44.49,1.23
1304,su-957,74,5,16.3,1.57
1305,su-9496,141,11,78.12,1.25
1306,su-9678,75,28,25.06,1.33
1307,su-9563,75,20,74.69,1.41
1308,su-9628,141,24,40.72,1.02
1309,su-9666,75,11,92.6,1.26
1310,su-9505,74,25,5.36,1.48
1311,su-9543,74,24,95.26,1.36
1312,su-9547,74,21,99.04,1.32
1313,su-9513,74,9,95.77,1.03
1314,su-9562,141,14,74.15,1.08
1315,su-9613,74,19,46.33,1.26
1316,su-9515,74,28,42.44,1.23
1317,su-951,75,17,56.45,1.43
1318,su-951,74,22,39.02,1.55
1319,su-9618,74,8,30.19,1.35
1320,su-9609,74,4,21.2,1.03
1321,su-9657,74,12,36.61,1.44
1322,su-9670,74,18,40.83,1.14
1323,su-9615,141,28,75.44,1.04
1324,su-9614,75,21,40.31,1.44
1325,su-9616,141,24,13.13,1.25
1326,su-9583,141,28,65.72,1.49
1327,su-9649,141,21,91.39,1.14
1328,su-9501,74,5,25.89,1.18
1329,su-9507,74,24,65.79,1.21
1330,su-9680,75,20,88.62,1.24
1331,su-9594,75,27,74.2,1.55
1332,su-9491,141,18,79.02,1.26
1333,su-9562,74,4,27.27,1.29
1334,su-9595,75,21,30.9,1.16
1335,su-9492,75,23,1.06,1.53
1336,su-9653,75,13,63.17,1.43
1337,su-9572,141,14,66.13,1.06
1338,su-9649,75,7,99.3,1.27
1339,su-9581,75,16,17.7,1.43
1340,su-9562,74,3,34.45,1.55
1341,su-9513,74,19,47.54,1.25
1342,su-9570,74,16,31.67,1.24
1343,su-9529,75,27,92.05,1.49
1344,su-9616,74,8,97.62,1.33
1345,su-9491,141,5,37.78,1.37
1346,su-9614,74,15,39.25,1.42
1347,su-9572,75,13,44.11,1.02
1348,su-9595,141,19,52.36,1.53
1349,su-9680,74,9,98.27,1.23
1350,su-9616,141,27,37.76,1.3
1351,su-9563,74,9,37.52,1.35
1352,su-9547,141,4,30.77,1.5
1353,su-9497,141,29,86.48,1.48
1354,su-9666,74,5,99.73,1.07
1355,su-9501,141,24,77.81,1.46
1356,su-9572,74,7,86.46,1.18
1357,su-9637,75,22,49.72,1.22
1358,su-9610,75,10,6.84,1.05
1359,su-9514,74,10,66.54,1.45
1360,su-9672,74,18,84.34,1.3
1361,su-9676,75,20,42.77,1.3
1362,su-9551,74,19,80.8,1.47
1363,su-9666,75,23,75.11,1.24
1364,su-9530,141,26,78.97,1.2
1365,su-961,75,14,33.73,1.29
1366,su-9615,141,29,46.42,1.19
1367,su-9588,75,26,49.76,1.09
1368,su-9594,75,18,59.17,1.58
1369,su-9618,141,14,55.54,1.24
1370,su-9570,75,17,98.01,1.38
1371,su-9489,74,13,17.14,1.42
1372,su-9609,75,13,53.91,1.35
1373,su-9501,75,18,44.28,1.21
1374,su-9496,74,4,78.66,1.22
1375,su-9669,75,20,25.12,1.14
1376,su-9481,75,29,99.37,1.17
1377,su-9489,75,4,72.6,1.02
1378,su-9609,74,15,37.62,1.16
1379,su-9621,141,30,16.96,1.1
1380,su-9543,75,18,63.81,1.56
1381,su-9529,74,8,38.52,1.25
1382,su-9621,75,13,67.02,1.05
1383,su-9491,74,19,26.53,1.4
1384,su-9653,74,22,15.39,1.21
1385,su-952,141,12,19.61,1.51
1386,su-956,74,22,27.04,1.59
1387,su-9529,141,25,30.43,1.59
1388,su-9537,141,8,7.05,1.28
1389,su-9497,141,11,62.23,1.33
1390,su-9616,141,17,86.95,1.15
1391,su-950,75,5,93.85,1.5
1392,su-9649,75,12,21.77,1.49
1393,su-9681,141,3,14.93,1.41
1394,su-950,74,23,89.92,1.29
1395,su-960,74,6,12.73,1.41
1396,su-9481,74,7,89.35,1.12
1397,su-9616,141,20,35.48,1.4
1398,su-9592,141,25,77.57,1.45
1399,su-9497,74,29,25.34,1.02
1400,su-9610,141,22,46.01,1.4
1401,su-9681,75,24,79.12,1.32
1402,su-9603,141,19,13.34,1.38
1403,su-9570,75,11,60.51,1.34
1404,su-9681,75,7,12.65,1.48
1405,su-9637,141,21,31.79,1.27
1406,su-9599,141,22,27.57,1.41
1407,su-9615,141,21,16.46,1.03
1408,su-9496,141,25,84.96,1.19
1409,su-9648,75,18,30.7,1.24
1410,su-9615,75,9,6.6,1.4
1411,su-9551,74,6,82.09,1.5
1412,su-9577,75,15,50.39,1.04
1413,su-9572,141,11,6.65,1.53
1414,su-9682,75,9,85.07,1.08
1415,su-9621,75,9,60.06,1.01
1416,su-9615,74,12,40.55,1.52
1417,su-951,75,3,89.08,1.1
1418,su-9594,74,20,90.61,1.58
1419,su-9551,141,21,9.71,1.55
1420,su-9514,74,16,71.47,1.34
1421,su-9599,75,12,18.06,1.23
1422,su-9547,74,7,14.43,1.03
1423,su-9628,74,15,59.32,1.58
1424,su-951,141,25,26.97,1.55
1425,su-9551,75,14,82.17,1.29
1426,su-9505,74,14,38.83,1.44
1427,su-9507,141,3,36.49,1.24
1428,su-9496,141,28,12.15,1.11
1429,su-9547,141,3,86.31,1.15
1430,su-957,75,21,50.23,1.26
1431,su-961,141,14,20.02,1.23
1432,su-9497,141,22,35.0,1.34
1433,su-9613,75,7,29.15,1.27
1434,su-9581,141,26,99.76,1.22
1435,su-950,75,23,57.23,1.47
1436,su-9599,141,10,38.34,1.27
1437,su-9603,141,22,77.16,1.12
1438,su-9603,141,28,63.08,1.2
1439,su-9628,141,9,29.43,1.05
1440,su-963,74,30,58.09,1.59
1441,su-9547,141,12,45.28,1.15
1442,su-9563,74,9,80.78,1.28
1443,su-956,75,3,38.74,1.08
1444,su-9680,75,10,19.77,1.12
1445,su-9543,75,25,1.03,1.13
1446,su-9669,74,16,8.32,1.29
1447,su-9641,141,5,33.15,1.15
1448,su-9501,74,13,66.71,1.24
1449,su-9599,75,8,64.84,1.35
1450,su-9664,74,6,40.79,1.15
1451,su-9676,75,14,69.13,1.25
1452,su-956,141,11,99.07,1.58
1453,su-9649,141,17,14.5,1.32
1454,su-9558,74,11,40.72,1.34
1455,su-9680,74,11,81.87,1.31
1456,su-9562,141,27,76.21,1.51
1457,su-9664,74,5,86.97,1.6
1458,su-950,141,19,80.3,1.06
1459,su-9507,75,19,47.43,1.33
1460,su-9628,75,14,70.85,1.35
1461,su-9614,75,3,76.04,1.0
1462,su-9681,75,21,40.84,1.19
1463,su-9609,75,10,33.3,1.08
1464,su-9672,74,21,68.87,1.17
1465,su-9583,141,17,5.77,1.58
1466,su-9664,74,9,46.4,1.53
1467,su-9572,75,20,81.96,1.58
1468,su-9615,75,6,87.98,1.01
1469,su-9595,141,27,9.17,1.39
1470,su-9618,74,19,32.47,1.39
1471,su-9669,141,5,48.84,1.21
1472,su-9558,141,25,17.77,1.57
1473,su-9558,75,9,46.03,1.34
1474,su-9681,75,21,8.81,1.23
1475,su-950,75,8,11.65,1.17
1476,su-9666,75,18,5.13,1.55
1477,su-9594,75,27,90.71,1.24
1478,su-9669,74,27,1.12,1.37
1479,su-9514,141,27,23.3,1.14
1480,su-9628,74,24,88.58,1.1
1481,su-950,74,7,16.58,1.59
1482,su-9547,75,5,47.46,1.47
1483,su-9507,74,6,38.82,1.03
1484,su-9529,75,7,67.16,1.41
1485,su-963,141,28,36.77,1.35
1486,su-9649,141,30,18.27,1.48
1487,su-9609,141,20,10.88,1.48
